date,BARC_L,BNPP_PA,CAGR_PA,HSBA_L,SAN_MC,SOGN_PA,BAC_N,C_N,GS,JPM_N,MS_N,WFC_N
2002-02-06,-0.01797527875465954,-0.010668183034329815,-0.005667708289263995,-0.008350087301526865,-0.019472683175303818,0.0030315345659961412,-0.000848896434634927,-0.017857142857142905,0.010612043435340501,0.01447277739490005,-0.010517799352750767,-0.0022045855379189128
2002-02-07,0.005017521593326579,0.005752191668825457,-0.007410707445483555,0.013634087733301437,0.03061977510116476,0.014031815716695206,0.001699235344095218,0.0031818181818181746,-0.009645909645909723,0.021399456521739024,-0.006541291905151292,0.0030932390631903672
2002-02-08,0.0011028171759475125,0.001902008562038704,0.026103244334752862,0.008343840082419396,-0.013009808713743909,-0.0017953214064582168,0.027989821882951738,0.030584503851381895,0.033164837874491315,0.03491852344529445,0.0650205761316871,0.008370044052863568
2002-02-11,0.032799486690798796,0.018019513099200246,0.02781406764176997,0.02009327844278075,0.01035488492049974,0.007345216824504064,0.010726072607260662,0.007474170147285131,0.012529832935560759,0.023136246786632286,0.007534770111742084,0.012887723896898073
2002-02-12,-0.00674224927266176,0.004890011230521685,0.004966227028194492,-0.013991568417420441,0.00011391916996661422,0.003996354302449712,-0.003102040816326479,-0.014837442723107164,-0.015910430170889778,-0.010992462311557816,-0.02588685922769618,0.0010782833728704144
2002-02-13,0.014161159302264581,-0.007223058414942418,0.022509624458313615,0.00624998717182601,0.000527784818793231,-0.010121166859229924,0.01735997379626597,0.0044296788482836025,0.012934131736527021,-0.03937758018418536,0.010826765767396829,0.005601034037052921
2002-02-14,-0.018255776640199506,0.025052695198565456,-0.0031749785931490804,0.019281882335629552,0.029258932330402,0.0272438860048978,-0.0009658725048292682,0.004410143329658167,0.006266256798297398,-0.0013223140495867147,0.013826697199281757,-0.0023564695801199242
2002-02-15,-0.01755070405028747,-0.006856022478412882,-0.006109861572018538,-0.00956244118932903,-0.02243245299339458,-0.014740491091730368,-0.02030293264582672,-0.031174533479692568,-0.02761132651862286,-0.005296259516716306,-0.041874770898770786,-0.0083744900150311
2002-02-19,-0.0006122954445370032,-0.034902904088952025,-0.020170294112273668,-0.015903770331378686,-0.02468874025351009,-0.05578440323859646,-0.02055921052631582,-0.0432812145932473,-0.052078298695021785,-0.033943427620632294,-0.05693664795509212,-0.014724989172802072
2002-02-20,-0.0263443876514996,-0.017033441885278333,0.00024190696964243585,-0.016352578067451384,-0.007181451230291569,0.005449751616835918,0.027371956339210746,0.030791094268119323,0.027405991077119163,0.013089906992766132,0.015518713839630882,0.009670329670329547
2002-02-21,0.0034106586150914886,0.031082207664461015,-0.012822795697803091,0.006872781108358872,0.0075552705235875095,0.028017976336535133,-0.0011441647597254523,-0.016544117647058765,-0.014019851116625293,-0.009180550833049916,-0.0014653485565334634,-0.0041358293426208
2002-02-22,-0.006845128947539747,0.002828315698274908,0.011591837310163555,-0.0069548280475327795,0.0008650506073932807,0.02484437088120317,0.0034364261168384758,-0.009345794392523366,-0.005914181452120304,-0.03260123541523674,-0.022431884352908105,0.006775956284152951
2002-02-25,0.0256020205066958,0.006831974935147311,0.008130097963257477,0.007740974256316369,0.007540222440370226,-0.0036026819267025445,0.03147423352902812,0.03278301886792456,0.03746835443037977,0.02873359347286275,0.0454642936649059,0.011723838471558778
2002-02-26,0.0008995622853629204,0.011499179607585175,-0.011617046106367157,-0.0035447070889789156,0.0050274056517867205,0.010461415020718068,0.0061660079051384376,0.00022836263987224825,-0.006832601268911498,-0.0013793103448275223,0.0,0.0006437768240343811
2002-02-27,-0.0057223091212397215,0.021836146114276644,0.00820973757015464,0.02634744517518728,0.044215209415104484,0.019722340969505536,-0.0012570710245128902,0.010045662100456543,-0.006265356265356292,0.0,-0.008615372400895716,0.004503538494531334
2002-02-28,-0.02695727383767954,0.023561341722602158,0.011480012962167052,-0.03414282411348357,0.003473609253695331,0.019117958315672423,0.006135934550031585,0.022830018083182635,0.0006181233774260608,0.010013812154696211,0.016345948605339666,0.001280956447480719
2002-03-01,0.020924554312740318,-0.021139874557543514,0.0009915926013701615,0.008747536292369906,0.008696607606521578,0.00010430760310686793,0.013291634089132032,0.012154696132596676,0.03125772176921182,0.011965811965811923,0.0228013029315961,0.020042643923241066
2002-03-04,0.030681860002215178,0.014557459020531738,-0.013038791315121867,0.07924771741165615,0.03342236793412878,0.015678327983778217,0.024691358024691468,0.03951965065502194,0.06744938301186054,0.09898648648648645,0.0698646437297723,0.02717391304347827
2002-03-05,0.006694393160037171,0.01789289986764553,0.0077475574059833185,-0.021711279969954367,0.0024093699611467123,0.007792410180601506,-0.02033132530120496,0.001890359168241984,0.00471380471380467,-0.0006148170919152429,0.022511633595303726,-0.010582010582010692
2002-03-06,0.0003902676828702045,0.02150475869011248,0.0003042122271179615,0.012460433190193854,0.010868890910437967,0.007466184531921494,0.025365103766333608,0.020964360587002018,0.015080428954423741,0.04737003998769618,0.02547307132459964,0.00987248046071576
2002-03-07,0.00940640110047819,-0.01707891797611527,0.014690987717373094,0.009497500135977388,0.00661649890165994,0.008056578420729599,0.004197901049475261,0.000410677618069899,-0.010014306151645336,0.0,-0.020227100815605525,-0.004276985743380868
2002-03-08,0.002572875713356737,-0.03439595912864546,-0.009636891032358208,-0.004518059774088035,-0.020926158051430277,-0.004685088009467875,0.01269035532994911,0.0030788177339902134,0.0036682970208983257,0.020264317180616942,0.029699383959413295,0.0
2002-03-11,-0.007189073446058014,0.006073060590837898,-0.012857425998851646,0.0013717371720647353,-0.011109715071282555,-0.009901121768733256,-0.0011794191360754436,0.0006138735420504471,0.0045409236903311,0.04490500863557845,-0.007034822296745569,0.008386173041521783
2002-03-12,-0.007863380612141202,-0.0058068963044921595,0.0016548479565279273,-0.00915725817646118,-0.003670866386963234,-0.0073347181004125295,0.0036900369003689537,0.00879345603271986,-0.009922822491731043,-0.0013774104683195176,0.000354222489473921,0.012170385395537497
2002-03-13,0.014853798313869016,-0.006661100073560244,0.008215396038554257,0.004320568376234846,0.019886238671031897,-0.004392574396226201,-0.0051470588235292825,-0.019055341577133622,-0.020044543429844075,-0.024275862068965592,-0.02053824362606238,-0.006012024048096087
2002-03-14,0.0029298585020482992,0.025339349372415,0.02592674257960703,0.00578720749055428,0.0023748943492782892,0.02012134531094012,-0.00960827790096086,0.008679479231246123,0.00454545454545463,-0.0073508623126943284,-0.01156905278380338,-0.0040322580645162365
2002-03-15,0.02335315743555011,-0.006125174471664385,0.005605784776388845,0.009802206504199829,0.01928600688476423,-0.003555034344099206,0.032537313432835946,0.018029092399098445,0.018099547511312153,0.025633722586157814,0.03273591260028841,0.022267206477732726
2002-03-18,0.008531106960359303,0.024892613592929935,0.018462771513685805,0.005037362806843859,0.0053852857503684515,0.021157751598248176,-0.0053483665799364255,-0.0028174683034815073,-0.008888888888888835,-0.01860594279366823,0.00619799714719349,-0.0065346534653465405
2002-03-19,-0.003793889546822915,0.012477722709320682,0.017902811411651953,-0.004563046991790554,0.018461540587543013,-0.004240294881307727,0.0007266385699753464,0.007063572149344166,0.02073991031390121,0.021222410865874286,0.018655392305719776,0.00039864460833149984
2002-03-20,-0.0009571790925779755,-0.0199036338349301,0.007590009726767821,-0.04121978433292417,-0.0009868767144464163,0.007324938537398795,-0.014812663374963675,-0.013026052104208374,-0.01317957166392092,-0.02493765586034924,-0.01917760367974719,-0.013150029886431547
2002-03-21,-0.015424784341828923,-0.010901591343386974,0.014220735522192607,-0.008435784389085321,-0.016816849142885282,-0.005129375754699073,0.002358490566037652,0.007106598984771617,0.005564830272676735,-0.011366865586814434,0.0008807521358620285,-0.0066626287098727754
2002-03-22,-0.021400728909180322,0.01068357083855731,0.011543901243540766,0.005195037482541576,-0.008616289353139961,-0.008374681788133387,0.009558823529411953,0.004838709677419395,-0.006862202545655727,0.0117849956884164,-0.015135526029231627,0.007113821138211351
2002-03-25,-0.013539300100415819,-0.006463289965225383,0.013253429612837264,-0.005451794174332614,-0.02297000155724449,0.0070763338357924255,-0.00728332119446462,-0.023876404494381998,-0.01894572606709022,-0.0062500000000002,-0.019835591511504047,-0.01029263370332989
2002-03-26,-0.011580975243843272,0.0008851557318749759,-0.0056784257451414355,-0.005342621126519176,-0.003015093085895426,-0.007957518731033786,0.014233308877476203,0.010277492291880685,0.009315006247869961,0.004859919954259606,0.017137637134787553,0.0022430668841761925
2002-03-27,-0.0022901549061288273,0.010626454059940782,0.025022087087455347,0.0069661387660335805,-0.0003641054025689261,0.00038468546033043616,-0.004629629629629761,0.01729399796541209,0.005064715813168252,0.009957325746799528,0.015594208670220988,0.009766022380468087
2002-03-28,0.01668301337017386,0.02094136945060643,0.015705704646040042,0.012757280587704534,0.005516441399637806,0.021801207915493226,-0.011337209302325624,-0.009600000000000053,0.010638297872340496,0.004225352112676051,0.011471921921826889,-0.004634293773927101
2002-04-02,0.005721080015296032,-0.0003589780386040742,0.043347838027884666,-0.014757113840107139,0.010108468259410808,-0.002430813704188961,0.010732137606586312,-0.0014135702746365109,-0.030138504155124646,-0.009537166900420613,-0.009073460176463266,-0.007692307692307554
2002-04-03,-0.0005073360674640037,0.008470020627452612,-0.028654069343772348,0.0016763796911574147,0.013997269118472877,0.02665573624134754,-0.007127272727272649,-0.013751263902932243,-0.012224380212498609,-0.008496176720475868,-0.019897853652070308,-0.014687882496940197
2002-04-04,-0.012876502824406666,-0.024019054026445774,-0.026025439836165454,-0.009967294587864273,-0.02174784406106045,-0.016869392646291947,0.006445941986522152,-0.0024605290137379443,0.00104094378903552,-0.016281062553556103,0.005928837574661339,0.009316770186335477
2002-04-05,0.0069137827827083775,-0.0011737961344622239,0.019251765740158966,0.0013426082098404457,0.0035847161284907614,-0.010964394352042772,0.003202328966521062,0.0004110996916752985,-0.0046216060080876975,0.012195121951219523,-0.001428826583804943,0.004512820512820426
2002-04-08,-0.011984163776103562,-0.03138563725676213,-0.022698948002476294,-0.008915285071345758,-0.02363290178743993,-0.024381185165571195,0.008125362739408004,-0.0014382576535852953,-0.001044689495066753,0.0034423407917383297,-0.004113748921728555,0.0034715131713294323
2002-04-09,0.02599859053044984,0.018455067506560452,0.03190314841986397,0.013306456578809023,0.019249060918718586,0.017494780866902593,0.0031663788140472438,0.004938271604938205,-0.016964908203578988,0.006003430531732468,-0.007722695779162514,0.0030525030525030417
2002-04-10,0.021309418358794963,0.013391870182522858,-0.011498025068394702,0.001191461822252382,0.01266380440609205,0.03143191364615361,0.003443328550932545,-0.004299754299754266,-0.0013002364066193595,-0.004262574595055413,-0.013393675910000846,0.0062893081761006275
2002-04-11,-0.003585806442049866,-0.016103793779976616,-0.006629077286602447,-0.011460847969782084,-0.015106156616172983,-0.021390720604101854,-0.01701458392908206,-0.038453629446843496,-0.03846609066161677,-0.04509132420091322,-0.052650884548289034,-0.01008064516129037
2002-04-12,0.014881680805233444,-0.010962045453920433,0.015255179660613072,-0.0015441748458669968,0.010884821592884952,0.009046391427110612,0.018909090909090764,0.007271171941830579,0.021664204825209366,0.024506873879258873,0.02807901431092641,0.017922606924643425
2002-04-15,0.004444446130764668,0.011062663044832055,0.011524560954212948,0.001919385796545603,0.011715979899784124,0.008195588948698651,-0.012134189864382527,-0.025053078556263264,-0.01686746987951815,0.003500583430571691,-0.008099448079900151,-0.007803121248499245
2002-04-16,0.015390187622086327,0.04633727209188243,0.03727805584172361,0.01424629107297326,0.029629135135692986,0.02511561310028787,0.021965317919075078,0.0476916376306622,0.0366421568627453,0.02848837209302335,0.04215722325780735,0.010284331518451317
2002-04-17,-0.0028165249921746627,0.004579753296197531,-0.008676003560849188,0.018957175675765603,0.018073649655988344,0.0021669352621864757,0.0011312217194570096,-0.010184992725005282,0.005437995034873966,0.05342001130582252,0.002733230703056977,0.019960079840319445
2002-04-18,0.011440348240874698,0.014717058839623265,0.018584824260196253,0.0013171416578561246,0.0017898736623191969,0.022461037451562804,-0.0025423728813558366,-0.011969760604787827,-0.006231628453850724,-0.0002683123155353684,0.0029075050130724645,0.004696673189823919
2002-04-19,-0.00028939790765358797,0.030307028795508506,0.01947608516189736,0.0028172229813863137,0.028010624521037863,0.0428833702196707,0.014160294534126372,-0.011052072263549428,0.02117841930903941,0.013419216317767102,-0.0036238449190720834,-0.004869497467861361
2002-04-22,-0.01102861763721974,-0.024841581903846333,-0.00623722550280259,-0.003095089298977949,-0.00904041796938393,-0.023522493936332434,-0.007819044959508581,-0.023210831721470093,-0.025605375970339517,-0.03072033898305071,-0.024368056178468267,-0.01702877275396364
2002-04-23,0.01182665750420786,0.0010271688386209732,0.003622922813915519,0.0004160266386863398,0.019778811712804156,0.000621719523240083,0.013228257810301125,0.0011001100110010764,-0.029726516052318686,-0.010928961748633892,-0.0027958937585786936,-0.0077658303464754885
2002-04-24,0.0644412041674085,-0.009907739309204078,-0.012594927060106675,0.017279266554355077,-0.012656562728344478,0.005916909563158823,-0.00694444444444442,-0.01758241758241763,-0.02585784313725492,-0.008563535911602305,-0.0469159040932986,0.01304435079269517
2002-04-25,0.0023580124428388416,-0.006546006034547247,0.02531871376771022,0.007071562320526192,-0.02078500180513998,-0.039309299762836813,-0.009230769230769154,-0.01230425055928408,-0.02868285318908037,-0.02396210643633323,-0.056089417900356375,0.006339144215530945
2002-04-26,-0.010048103963500088,0.008731043398058524,0.007349671418765968,0.004108377648461836,0.00735231745079612,0.031563258081657386,0.013269339356295928,-0.02491506228765572,0.02512627897940689,-0.0011418783899515006,-0.0016621649595468524,0.003937007874015741
2002-04-29,0.01770936857669514,-0.004425549835336606,-0.017527875631330514,-0.011899074510409724,0.013521866755043854,-0.008693583500820501,-0.007105043187517479,-0.0039488966318234064,-0.00821225521162361,-0.018576736210345723,-0.011446403695340224,-0.0084313725490196
2002-04-30,-0.02071864054310668,0.011492580866440116,0.015712958778836272,-0.0030118773550777966,0.007558433527127262,0.00974744901503799,0.016977690472849805,0.009794776119403048,0.0031847133757962887,0.022131624927198557,0.004631566298898937,0.011469250543800547
2002-05-02,0.023815314078165617,0.010251595325277307,-0.009070614981878,0.021122421122422352,0.007236048509472237,0.02313468798182794,0.014762693156732842,0.038106235565819935,0.02488888888888874,0.03276353276353272,0.023470243084660503,0.01622678396871935
2002-05-03,0.022190206985718275,0.010401038367809257,-0.013750030722103568,0.02001332862621119,0.023491201594212807,0.021515390549326607,0.001767505098572597,-0.014682981090100133,-0.0267624829636971,-0.015724137931034443,-0.017199017199017175,-0.0048095421315891285
2002-05-07,-0.0264988367790987,-0.007557255908295812,0.013998670250152445,0.0032975345152279623,-0.042693571440348355,-0.016483819746835215,-0.009771986970684265,-0.049221043124858754,-0.04710375556970081,-0.029428251121076165,-0.06458332087432339,-0.008312391262323637
2002-05-08,-0.0002997445944811217,0.022848416231911584,0.010686045296225188,0.008294602611608415,0.020339348654551337,0.011152368734762774,0.014254385964912464,0.06316789361196862,0.06212424849699416,0.0658388680334967,0.07995544884560823,0.00974658869395717
2002-05-09,-0.008301838890209301,0.0002578959006460657,0.013900899652270038,-0.012922842889055541,-0.009339214108002869,0.004022196797624611,0.005675675675675729,-0.009828009828009798,-0.010817610062893057,-0.030885938769980914,0.00020623425354848735,-0.01679536679536675
2002-05-10,0.0011552967585877205,-0.002757040168120839,0.027854292032322148,0.0004252947525964501,-0.017927091319687283,0.0029225425652990022,-0.007659231389411603,-0.023234829686442637,-0.024033570701932905,-0.019289907743919588,-0.03154639752887567,-0.014333398782642837
2002-05-13,0.012494804775114332,0.0176438755364956,-0.019991812173626333,0.02309806548685822,0.014467492308313012,0.013287620581007964,0.015572105619499066,0.021709006928406493,0.017719869706840363,0.03591790193842659,0.026186921293452015,0.019521912350597637
2002-05-14,-0.002848853645436078,0.006662342684792044,-0.011862050019494585,-0.0004264456133472594,0.006910677487040662,0.0014230814932774116,0.011733333333333373,0.02622061482820981,0.0152349251056203,0.034397358282883816,0.02593361616216261,0.019538882375928157
2002-05-15,0.004793860951227469,0.010974975595959613,0.019524473329590508,0.004336827586251646,0.013931098579015089,-0.0003278542719800104,0.0005271481286241997,0.007929515418502175,0.002017654476670794,-0.016759776536312887,-0.006875644003569992,0.0015331544653123252
2002-05-16,-0.008007683510270258,-0.010986925296348038,-0.026329792856598755,-0.012957676058761858,-0.02741029815457663,-0.04010066318568084,0.0038198103266595673,0.012893356643356668,0.007425119557009863,0.023538961038960915,0.011810234200039238,0.007845388442403456
2002-05-17,0.012337030994527876,0.012483190972226055,0.0021660775678065125,0.010839311676637875,0.013009240105822384,0.013945998155913575,0.009053929930455507,0.00927723840345207,0.0056214865708932304,0.007137192704202988,0.016099818780154873,0.0020884754129484318
2002-05-20,-0.0051758604867140345,-0.009011133644182712,0.015182485570406357,-0.010525889759375628,-0.013076614896764038,-0.004998617581914555,-0.014304291287386306,-0.019880290722531058,-0.0032298136645962927,-0.01679790026246719,-0.022578740171936396,-0.010231148162182624
2002-05-21,-0.002898719233686342,0.005440570194052974,0.014597078854597045,-0.007624693064578358,-0.011274821344242625,-0.011007428995251534,-0.010686015831134599,-0.0128680479825517,-0.012961116650049731,0.0016017084890549427,-0.019452887655860618,0.006891271056661541
2002-05-22,-0.017802720791092352,-0.003870842946884223,0.022174336009302742,-0.005997953402835932,-0.005190873502387894,0.00542505406962035,0.005867448993199353,-0.0057445868316394755,-0.012626262626262652,0.0010660980810235365,-0.007646189403546777,-0.009505703422053258
2002-05-23,0.006500576256129875,0.011172684903592023,-0.005403912543156086,-0.0014197248445955157,-0.00027708942036774875,-0.004745683623211594,0.016173936099695085,0.007555555555555538,0.012404092071611306,0.021565495207667595,0.009579329367737976,0.021305182341650575
2002-05-24,0.013385621595162212,-0.0016835707229382324,0.00740977841121615,-0.004091027594464114,0.009383006022914753,-0.0008646142808510504,-0.006653620352250589,-0.011468901632112893,-0.012378426171529622,-0.014855355746677068,-0.011344878320622143,-0.006013907160308252
2002-05-28,-0.03511134144112327,0.00693575275436209,-0.014190745206420607,-0.008867543001915945,0.005518632315069327,0.005922312737356883,-0.005647491463094401,-0.018741633199464425,-0.016498273436500677,-0.015873015873015706,-0.02649696835094395,-0.003403289846851898
2002-05-29,0.005984522613242005,0.0037998773427123655,0.009225807042370526,0.006226928744211158,0.008135670323841993,0.006442171352684989,0.007396645093118437,-0.01091405184174632,-0.00975292587776333,-0.006182795698924881,-0.013287625162581196,-0.00512236767216856
2002-05-30,0.001992819986811778,-0.013963807311010545,0.004668375516794443,-0.002217233878685887,-0.005592782685073239,-0.0027556275923100726,-0.00458896027271527,-0.0036781609195403187,-0.014051214707813675,-0.025967000270489593,-0.030408340573414572,-0.0015255530129671957
2002-05-31,-0.016187938612474584,0.006504356224310559,0.021497320705745615,0.01666911815577965,0.01078956138685827,-0.032768539827885634,-0.0014488935721812535,-0.00369173973234882,0.004928076718167418,-0.0016662038322686756,0.018369189024024957,0.0007639419404124048
2002-06-05,-0.007554173134246334,-0.04169448143018695,-0.05159236344048135,-0.004762779281965113,-0.04903515640786693,-0.030062339291030304,-0.034296266983247725,-0.01945345067160731,0.003976143141153132,-0.03477051460361613,-0.006159260807667488,-0.02576335877862601
2002-06-06,-0.0014781395424593446,0.019170280870486556,0.04836092190381813,-0.01434263666054203,0.004312196643901478,0.015097308342086446,-0.04726130310066923,-0.008030231459612569,-0.023762376237623672,-0.029106628242075105,-0.014165559794788174,-0.027424094025465195
2002-06-07,-0.011904370811431253,-0.021938010978645117,-0.0076390569790765195,-0.016395290301473464,-0.026373618599548787,-0.03282868407438411,0.017491039426523303,-0.023809523809523836,0.0,0.0,0.0029187045623217944,0.006243705941591182
2002-06-10,0.015392151788507169,-0.005723689385380593,-0.00041178568964717055,0.007961772197116357,-0.003972765844382331,0.006992006024745034,0.0022544737212906174,0.017073170731707332,0.010682893847193897,0.0056396556841793455,0.006492059569229047,0.0010008006405124448
2002-06-11,0.007458953686812375,0.01787119277590321,0.03818528878970828,0.0050106937750591385,-0.00098408056273247,0.029309910442141263,-0.005904681568958292,-0.023741007194244546,-0.03532245116403532,-0.02804014167650537,-0.039145907473309594,-0.010197960407918427
2002-06-12,-0.017513554043867008,-0.0278288898207113,-0.04555280111812254,-0.018660212080563454,-0.04281737603821323,-0.0291990554998397,0.006222599349455793,0.012036354704003882,0.00554785020804438,0.00728818706346801,0.012731474559809275,0.009898989898989852
2002-06-13,-0.019983541909414315,-0.017254974772189957,-0.0192925386555588,-0.01892774092006766,0.0008420383435201462,-0.006106401054536081,-0.021784961349262333,-0.02475728155339807,-0.016551724137931045,-0.015375339161893375,-0.033371415130196924,-0.01580316063212639
2002-06-14,-0.02537090823579058,-0.022413243266756644,-0.02410681851593499,-0.027286996282664733,-0.02928408899095436,-0.029095317233148954,0.02155172413793105,0.0004977600796416404,0.021739130434782483,0.01041028781383968,0.001418760972884625,0.012804878048780388
2002-06-17,0.01834821093118344,0.04500353966193327,0.008670540867328658,0.033223524303966245,0.03417902398065009,0.04438325360662354,0.031786216596343175,0.06542288557213927,0.03417982155113264,0.07515151515151497,0.06540732747518518,0.03351394742123226
2002-06-18,-0.01771220253712047,0.00826336132213945,0.017529665854047805,-0.003134976813313317,0.0047865258245685105,0.007537462194846967,0.008724100327153872,0.005603548914312251,0.005840191133527961,-0.01296505073280707,0.0017730496453902678,0.0027184466019416487
2002-06-19,-0.020862811362381772,-0.016700266526678775,0.02049548341073759,-0.018798908362393396,-0.03145033734309499,-0.035631257563951246,-0.0033783783783783994,-0.023450197353145907,-0.017550804961731337,-0.011707595659623204,-0.023230095110978732,-0.008520526723470145
2002-06-20,-0.011571482319782445,-0.01345703498343509,-0.02767933395885469,-0.017069949302088827,-0.005643368446645369,-0.010538361723532952,-0.022372881355932295,-0.03732762719923932,-0.023505708529214187,-0.035538861600693306,-0.03035106253777997,-0.00390625
2002-06-21,0.037563845032627,0.023771449980209303,0.03363025883983939,0.00919865269461062,-0.023293746043740793,0.0006194385781099765,-0.025520110957004016,-0.017041244751790474,-0.02957359009628624,-0.011683642899940061,-0.020088778136547636,0.002156862745098076
2002-06-24,-0.01956861989072689,-0.03783511129453032,-0.0478019189709431,-0.011226630753495837,-0.06413140396780004,-0.026550643748654013,0.001423284941645342,-0.005276381909547823,0.012756909992913013,0.005759321006365559,0.010727063223451738,-0.01565251418509095
